Gene.refGene	mis_ratio_score
TBX3	0.5402298850574713
TBX4	0.5347826086956522
TBX5	0.48592870544090055
TBX5-AS1	0.0
TBX6	0.5596330275229358
TBXA2R	0.6124031007751938
TBXAS1	0.6190476190476191
TBXT	0.8333333333333334
TC2N	1.0
TCAF1	1.0
TCAF2	0.9459459459459459
TCAIM	1.0
TCAP	0.551094890510949
TCEA1	1.0
TCEA2	1.0
TCEA3	1.0
TCEAL1	0.36363636363636365
TCEAL2	0.8666666666666667
TCEAL3	0.875
TCEAL4	0.7777777777777778
TCEAL5	0.8888888888888888
TCEAL6	0.8888888888888888
TCEAL7	1.0
TCEAL8	1.0
TCEAL9	1.0
TCEANC	0.9090909090909091
TCEANC2	1.0
TCERG1	0.803921568627451
TCERG1L	0.9583333333333334
TCF12	0.5355648535564853
TCF15	1.0
TCF19	1.0
TCF20	0.6021377672209026
TCF21	0.8461538461538461
TCF23	1.0
TCF24	1.0
TCF25	0.9841269841269841
TCF3	0.6081277213352685
TCF3;TCF3	0.0
TCF4	0.4705056179775281
TCF4;TCF4	0.8333333333333334
TCF7	0.9166666666666666
TCF7L1	0.9555555555555556
TCF7L2	0.6666666666666666
TCF7L2;TCF7L2	1.0
TCFL5	0.9736842105263158
TCHH	0.9140271493212669
TCHHL1	0.9464285714285714
TCHP	1.0
TCIRG1	0.3405600722673893
TCL1A	1.0
TCL1B	1.0
TCN1	0.6542056074766355
TCN2	0.465324384787472
TCN2;TCN2	1.0
TCOF1	0.4978102189781022
TCP1	1.0
TCP10L	1.0
TCP10L3	0.0
TCP11	0.9666666666666667
TCP11L1	1.0
TCP11L2	1.0
TCTA	1.0
TCTE1	1.0
TCTE3	1.0
TCTEX1D1	1.0
TCTEX1D2	0.6285714285714286
TCTEX1D4	0.967741935483871
TCTN1	0.4968152866242038
TCTN1;TCTN1	1.0
TCTN2	0.5687203791469194
TCTN2;TCTN2	1.0
TCTN3	0.5361930294906166
TDG	0.9473684210526315
TDGF1	0.8076923076923077
TDO2	0.8518518518518519
TDP1	0.7647058823529411
TDP2	0.5882352941176471
TDRD1	0.9710144927536232
TDRD10	1.0
TDRD12	0.868421052631579
TDRD3	1.0
TDRD5	0.9473684210526315
TDRD6	0.9578947368421052
TDRD7	0.738255033557047
TDRD9	0.8267716535433071
TDRKH	0.9642857142857143
TDRP	0.9583333333333334
TEAD1	0.6145251396648045
TEAD2	1.0
TEAD3	1.0
TEAD4	0.9310344827586207
TEC	0.95
TECPR1	0.9375
TECPR2	0.2752203721841332
TECPR2;TECPR2	1.0
TECR	0.5333333333333333
TECRL	0.6461538461538462
TECTA	0.5
TECTB	0.84375
TEDC1	0.7142857142857143
TEDC2	0.875
TEDDM1	1.0
TEF	1.0
TEFM	1.0
TEK	0.6126126126126126
TEK;TEK	1.0
TEKT1	1.0
TEKT2	0.8888888888888888
TEKT3	0.9772727272727273
TEKT4	0.9824561403508771
TEKT5	1.0
TELO2	0.5967302452316077
TEN1	0.0
TEN1-CDK3	0.0
TENM1	0.7708333333333334
TENM2	0.9485714285714286
TENM3	0.6928104575163399
TENM4	0.8150134048257373
TENT2	1.0
TENT4A	1.0
TENT4B	0.9743589743589743
TENT5A	0.3828125
TENT5B	0.9743589743589743
TENT5C	1.0
TENT5D	0.9411764705882353
TEP1	0.9644444444444444
TEPP	1.0
TEPSIN	0.75
TERB1	0.5833333333333334
TERB2	0.6666666666666666
TERC	0.0
TERF1	0.75
TERF2	0.78125
TERF2IP	0.6311475409836066
TERT	0.5390070921985816
TES	1.0
TESC	0.5909090909090909
TESK1	0.9714285714285714
TESK2	1.0
TESMIN	1.0
TESPA1	0.9259259259259259
TET1	0.8652482269503546
TET2	0.500875656742557
TET2;TET2	0.5
TET3	0.6603053435114504
TEX10	1.0
TEX101	1.0
TEX11	0.6825396825396826
TEX12	1.0
TEX13A	0.8636363636363636
TEX13B	1.0
TEX13C	0.5454545454545454
TEX13D	0.75
TEX14	0.8482758620689655
TEX15	0.8292682926829268
TEX19	0.8888888888888888
TEX2	1.0
TEX22	1.0
TEX26	0.9230769230769231
TEX261	1.0
TEX264	1.0
TEX29	1.0
TEX30	1.0
TEX33	1.0
TEX35	1.0
TEX36	1.0
TEX37	1.0
TEX38	1.0
TEX38;TEX38	1.0
TEX43	1.0
TEX44	1.0
TEX45	1.0
TEX46	1.0
TEX47	1.0
TEX50	1.0
TEX55	1.0
TEX9	1.0
TF	0.2777777777777778
TFAM	0.717948717948718
TFAP2A	0.608433734939759
TFAP2A-AS1	0.0
TFAP2A-AS2	0.0
TFAP2B	0.6116504854368932
TFAP2C	0.9473684210526315
TFAP2D	0.875
TFAP2E	1.0
TFAP4	1.0
TFB1M	0.9473684210526315
TFB2M	0.8823529411764706
TFCP2	1.0
TFCP2L1	0.90625
TFDP1	0.9
TFDP2	1.0
TFDP3	0.9473684210526315
TFE3	0.8472222222222222
TFEB	0.9333333333333333
TFEC	0.9166666666666666
TFF1	0.8333333333333334
TFF2	0.9285714285714286
TFF3	0.8
TFG	0.6491228070175439
TFIP11	0.975609756097561
TFPI	1.0
TFPI2	0.9333333333333333
TFPT	1.0
TFR2	0.22048364153627312
TFRC	0.6260869565217392
TG	0.3212166172106825
TGDS	0.6727272727272727
TGFA	0.8666666666666667
TGFB1	0.6342281879194631
TGFB1I1	1.0
TGFB2	0.5336134453781513
TGFB2-AS1	0.0
TGFB2-OT1	0.0
TGFB3	0.5774946921443737
TGFB3;TGFB3	0.0
TGFBI	0.706766917293233
TGFBR1	0.6148555708390646
TGFBR1;TGFBR1	0.0
TGFBR2	0.6464208242950108
TGFBR3	0.7916666666666666
TGFBR3L	1.0
TGFBRAP1	0.8775510204081632
TGIF1	0.625
TGIF2	1.0
TGIF2;TGIF2-RAB5IF	1.0
TGIF2LX	0.9166666666666666
TGIF2LY	0.0
TGM1	0.3104738154613466
TGM2	0.6231884057971014
TGM3	0.8142857142857143
TGM4	0.8775510204081632
TGM5	0.7073170731707317
TGM6	0.652046783625731
TGM7	0.9482758620689655
TGOLN2	0.9705882352941176
TGS1	0.9393939393939394
TH	0.40272614622057
TH2LCRR	0.0
TH2LCRR;RAD50	0.0
TH;TH	1.0
THADA	0.8837209302325582
THAP1	0.5508474576271186
THAP10	1.0
THAP11	0.2222222222222222
THAP12	0.8
THAP2	1.0
THAP3	1.0
THAP4	1.0
THAP5	1.0
THAP6	1.0
THAP7	1.0
THAP8	1.0
THAP9	0.9818181818181818
THBD	0.6582278481012658
THBS1	0.6923076923076923
THBS2	0.7641509433962265
THBS3	0.9838709677419355
THBS4	0.9565217391304348
THEG	0.984375
THEG5	1.0
THEM4	0.9
THEM5	1.0
THEM6	1.0
THEMIS	0.9591836734693877
THEMIS2	1.0
THG1L	0.8333333333333334
THNSL1	0.9787234042553191
THNSL2	1.0
THOC1	1.0
THOC2	0.8271604938271605
THOC3	1.0
THOC5	0.96
THOC6	0.5844155844155844
THOC6;THOC6	0.0
THOC7	0.9333333333333333
THOP1	1.0
THPO	0.6842105263157895
THPO;THPO	1.0
THRA	0.625
THRAP3	0.9791666666666666
THRB	0.7727272727272727
THRSP	1.0
THSD1	0.6172839506172839
THSD4	0.8712121212121212
THSD7A	0.9044585987261147
THSD7B	1.0
THTPA	0.95
THUMPD1	0.7714285714285715
THUMPD2	1.0
THUMPD3	1.0
THY1	1.0
THYN1	1.0
TIA1	0.6272189349112426
TIA1;TIA1	1.0
TIAF1	0.9166666666666666
TIAL1	1.0
TIAM1	0.8040540540540541
TIAM2	0.9318181818181818
TICAM1	0.5817694369973191
TICAM2;TMED7-TICAM2	0.6666666666666666
TICRR	0.9695121951219512
TIE1	0.9223300970873787
TIFA	1.0
TIFAB	1.0
TIGAR	1.0
TIGD1	0.0
TIGD2	1.0
TIGD3	1.0
TIGD4	1.0
TIGD5	0.975
TIGD6	0.9777777777777777
TIGD7	0.9534883720930233
TIGIT	1.0
TIMD4	1.0
TIMELESS	0.896551724137931
TIMM10	1.0
TIMM10B	1.0
TIMM13	1.0
TIMM17A	1.0
TIMM17B	0.8461538461538461
TIMM21	1.0
TIMM22	0.8823529411764706
TIMM23	1.0
TIMM29	1.0
TIMM44	0.7627118644067796
TIMM50	0.57847533632287
TIMM8A	0.2608695652173913
TIMM8B	0.9
TIMM9	1.0
TIMMDC1	0.6842105263157895
TIMP1	0.875
TIMP2	0.7333333333333333
TIMP3	0.5748031496062992
TIMP4	0.92
TINAG	0.95
TINAGL1	0.9428571428571428
TINF2	0.608355091383812
TINF2;TINF2	1.0
TIPARP	0.9666666666666667
TIPIN	1.0
TIPRL	1.0
TIRAP	0.7058823529411765
TJAP1	0.9767441860465116
TJP1	0.849624060150376
TJP2	0.6099009900990099
TJP3	0.14285714285714285
TK1	0.95
TK2	0.5231316725978647
TKFC	0.9154929577464789
TKT	0.6842105263157895
TKTL1	1.0
TKTL2	0.9636363636363636
TLCD1	1.0
TLCD2	1.0
TLCD3A	0.9615384615384616
TLCD3B	0.9375
TLCD4	1.0
TLCD4-RWDD3	1.0
TLCD5	1.0
TLDC2	0.9473684210526315
TLE1	0.9302325581395349
TLE2	0.9444444444444444
TLE3	0.825
TLE4	0.7916666666666666
TLE5	0.8
TLE6	0.725
TLK1	0.8823529411764706
TLK2	0.5535714285714286
TLL1	0.8383838383838383
TLL2	0.9651162790697675
TLN1	0.8585858585858586
TLN2	0.8634361233480177
TLNRD1	0.9375
TLR1	0.8279569892473119
TLR10	0.9
TLR2	0.7857142857142857
TLR3	0.6390243902439025
TLR4	0.819672131147541
TLR5	0.8840579710144928
TLR6	0.9310344827586207
TLR7	0.5652173913043478
TLR8	0.7619047619047619
TLR9	0.8481012658227848
TLX1	1.0
TLX1NB	0.0
TLX2	0.8888888888888888
TLX3	1.0
TM2D1	1.0
TM2D2	1.0
TM2D2;TM2D2	1.0
TM2D3	1.0
TM4SF1	1.0
TM4SF18	1.0
TM4SF19	0.9583333333333334
TM4SF19-TCTEX1D2	0.0
TM4SF20	0.68
TM4SF4	1.0
TM4SF5	1.0
TM6SF1	0.95
TM6SF2	0.9583333333333334
TM7SF2	0.9354838709677419
TM7SF3	1.0
TM9SF1	1.0
TM9SF2	1.0
TM9SF3	0.9411764705882353
TM9SF4	1.0
TMA16	1.0
TMA7	1.0
TMBIM1	0.9545454545454546
TMBIM4	0.9375
TMBIM6	0.9444444444444444
TMC1	0.45617977528089887
TMC2	0.9384615384615385
TMC3	0.9753086419753086
TMC4	0.9024390243902439
TMC5	1.0
TMC6	0.5981481481481481
TMC7	0.984375
TMC8	0.5879629629629629
TMCC1	1.0
TMCC2	0.94
TMCC3	0.8857142857142857
TMCO1	0.5151515151515151
TMCO1-AS1	0.0
TMCO2	1.0
TMCO3	0.9571428571428572
TMCO4	0.9807692307692307
TMCO5A	1.0
TMCO6	0.96
TMED1	1.0
TMED10	0.8571428571428571
TMED2	1.0
TMED3	0.8181818181818182
TMED4	1.0
TMED5	0.75
TMED6	1.0
TMED7	0.3333333333333333
TMED7;TMED7-TICAM2	0.5970149253731343
TMED8	1.0
TMED9	1.0
TMEFF1	1.0
TMEFF2	1.0
TMEM100	1.0
TMEM101	0.9411764705882353
TMEM102	1.0
TMEM104	0.9787234042553191
TMEM105	0.0
TMEM106A	0.9473684210526315
TMEM106B	0.704225352112676
TMEM106C	1.0
TMEM107	0.5333333333333333
TMEM107;TMEM107	0.0
TMEM108	0.96
TMEM109	1.0
TMEM11	0.9285714285714286
TMEM114	0.0
TMEM115	1.0
TMEM116	1.0
TMEM117	1.0
TMEM119	0.9285714285714286
TMEM120A	1.0
TMEM120B	0.9545454545454546
TMEM121	0.9473684210526315
TMEM121B	1.0
TMEM123	1.0
TMEM125	1.0
TMEM126A	0.6379310344827587
TMEM126B	0.6231884057971014
TMEM127	0.5953905249679897
TMEM128	1.0
TMEM129	1.0
TMEM130	1.0
TMEM131	0.9690721649484536
TMEM131L	0.9747899159663865
TMEM132A	0.9529411764705882
TMEM132B	1.0
TMEM132C	0.9724770642201835
TMEM132D	0.7787610619469026
TMEM132E	0.6026785714285714
TMEM134	0.9166666666666666
TMEM135	0.92
TMEM138	0.5934065934065934
TMEM139	1.0
TMEM140	1.0
TMEM141	1.0
TMEM143	1.0
TMEM144	1.0
TMEM145	1.0
TMEM147	0.59375
TMEM14A	1.0
TMEM14B	1.0
TMEM14C	1.0
TMEM150A	1.0
TMEM150B	1.0
TMEM150C	1.0
TMEM151A	0.8888888888888888
TMEM151B	1.0
TMEM154	1.0
TMEM156	1.0
TMEM158	1.0
TMEM159	1.0
TMEM160	1.0
TMEM161A	1.0
TMEM161B	0.9333333333333333
TMEM163	1.0
TMEM164	0.8181818181818182
TMEM165	0.6354166666666666
TMEM167A	1.0
TMEM167B	1.0
TMEM168	1.0
TMEM169	1.0
TMEM17	1.0
TMEM170A	1.0
TMEM170B	1.0
TMEM171	0.9583333333333334
TMEM174	1.0
TMEM175	0.9464285714285714
TMEM175;TMEM175	1.0
TMEM176A	1.0
TMEM176B	1.0
TMEM177	1.0
TMEM178A	1.0
TMEM178B	0.9285714285714286
TMEM179B	1.0
TMEM18	1.0
TMEM181	1.0
TMEM182	0.9
TMEM183A	0.9130434782608695
TMEM184A	0.9111111111111111
TMEM184B	1.0
TMEM184C	1.0
TMEM185A	1.0
TMEM185B	0.9565217391304348
TMEM186	0.9259259259259259
TMEM187	0.9117647058823529
TMEM19	1.0
TMEM190	1.0
TMEM191B	0.9090909090909091
TMEM191C	1.0
TMEM192	1.0
TMEM196	1.0
TMEM198	1.0
TMEM199	0.8035714285714286
TMEM200A	1.0
TMEM200B	0.96
TMEM200C	0.3333333333333333
TMEM201	0.9
TMEM202	1.0
TMEM203	1.0
TMEM204	0.95
TMEM205	1.0
TMEM207	1.0
TMEM208	0.9166666666666666
TMEM209	1.0
TMEM211	1.0
TMEM212	1.0
TMEM213	0.875
TMEM214	0.96
TMEM215	1.0
TMEM216	0.28888888888888886
TMEM216;TMEM216	1.0
TMEM217	0.8
TMEM218	0.8571428571428571
TMEM219	0.9444444444444444
TMEM220	0.9333333333333333
TMEM221	0.9629629629629629
TMEM222	0.6956521739130435
TMEM223	1.0
TMEM225	0.9230769230769231
TMEM225B	1.0
TMEM229A	1.0
TMEM229B	1.0
TMEM230	0.5777777777777777
TMEM231	0.5945121951219512
TMEM231;TMEM231	0.3333333333333333
TMEM232	0.9772727272727273
TMEM233	1.0
TMEM234	0.8888888888888888
TMEM235	1.0
TMEM236	1.0
TMEM237	0.6059322033898306
TMEM238	1.0
TMEM239	1.0
TMEM240	0.6333333333333333
TMEM241	1.0
TMEM242	1.0
TMEM243	1.0
TMEM244	0.9090909090909091
TMEM245	0.9615384615384616
TMEM247	1.0
TMEM248	1.0
TMEM249	1.0
TMEM25	0.972972972972973
TMEM250	1.0
TMEM251	0.8333333333333334
TMEM252	1.0
TMEM253	1.0
TMEM254	1.0
TMEM255A	1.0
TMEM255B	0.9722222222222222
TMEM256	0.875
TMEM258	1.0
TMEM259	0.9833333333333333
TMEM26	1.0
TMEM260	0.6837606837606838
TMEM262	1.0
TMEM263	1.0
TMEM266	1.0
TMEM268	1.0
TMEM269	1.0
TMEM270	0.8636363636363636
TMEM273	1.0
TMEM275	1.0
TMEM30A	1.0
TMEM30B	0.972972972972973
TMEM31	0.8461538461538461
TMEM33	1.0
TMEM35A	0.0
TMEM35B	1.0
TMEM37	0.9285714285714286
TMEM38A	1.0
TMEM38B	0.6448598130841121
TMEM39A	1.0
TMEM39B	1.0
TMEM40	1.0
TMEM41A	1.0
TMEM41B	1.0
TMEM42	1.0
TMEM43	0.624133148404993
TMEM44	1.0
TMEM45A	1.0
TMEM45B	1.0
TMEM47	0.6
TMEM50A	1.0
TMEM50B	1.0
TMEM51	0.85
TMEM52	1.0
TMEM52B	1.0
TMEM53	0.9259259259259259
TMEM54	0.9473684210526315
TMEM59	1.0
TMEM59L	0.9333333333333333
TMEM60	1.0
TMEM61	1.0
TMEM62	1.0
TMEM63A	0.851063829787234
TMEM63B	0.9
TMEM63C	0.8666666666666667
TMEM64	1.0
TMEM65	0.9
TMEM67	0.5482625482625483
TMEM68	0.9166666666666666
TMEM69	1.0
TMEM70	0.5458515283842795
TMEM71	1.0
TMEM72	1.0
TMEM74	1.0
TMEM74B	1.0
TMEM79	0.92
TMEM80	0.9090909090909091
TMEM81	1.0
TMEM82	0.9428571428571428
TMEM86A	1.0
TMEM86B	1.0
TMEM87A	1.0
TMEM87B	0.975
TMEM88	1.0
TMEM88B	1.0
TMEM89	1.0
TMEM8B	1.0
TMEM9	1.0
TMEM91	1.0
TMEM92	1.0
TMEM94	0.7290322580645161
TMEM94;TMEM94	1.0
TMEM95	1.0
TMEM97	1.0
TMEM98	0.8
TMEM99	0.0
TMEM99;KRT10	0.0
TMEM9B	1.0
TMF1	0.9850746268656716
TMIE	0.5441176470588235
TMIGD1	1.0
TMIGD2	0.8888888888888888
TMIGD3	0.8333333333333334
TMLHE	0.66
TMOD1	0.9375
TMOD2	1.0
TMOD3	1.0
TMOD4	1.0
TMPO	0.6444805194805194
TMPO-AS1	0.0
TMPPE	1.0
TMPRSS11A	1.0
TMPRSS11B	1.0
TMPRSS11D	1.0
TMPRSS11E	1.0
TMPRSS11F	1.0
TMPRSS12	0.95
TMPRSS13	1.0
TMPRSS15	0.5614525139664804
TMPRSS2	0.7333333333333333
TMPRSS3	0.4090909090909091
TMPRSS4	0.967741935483871
TMPRSS5	0.75
TMPRSS6	0.6390243902439025
TMPRSS7	0.9629629629629629
TMPRSS9	0.9577464788732394
TMSB10	1.0
TMSB15A	1.0
TMSB15B	1.0
TMTC1	0.9354838709677419
TMTC2	0.9636363636363636
TMTC3	0.5921052631578947
TMTC4	0.9863013698630136
TMUB1	1.0
TMUB2	0.96
TMX1	0.9285714285714286
TMX2	0.6739130434782609
TMX3	0.9523809523809523
TMX4	1.0
TNC	0.7888198757763976
TNF	0.5833333333333334
TNFAIP1	0.9411764705882353
TNFAIP2	0.9387755102040817
TNFAIP3	0.6139240506329114
TNFAIP6	1.0
TNFAIP8	1.0
TNFAIP8L1	1.0
TNFAIP8L2	0.7857142857142857
TNFAIP8L3	1.0
TNFRSF10A	0.847457627118644
TNFRSF10B	0.7777777777777778
TNFRSF10C	0.8125
TNFRSF10D	0.96875
TNFRSF11A	0.6260683760683761
TNFRSF11A;TNFRSF11A	0.0
TNFRSF11B	0.6617647058823529
TNFRSF12A	0.9
TNFRSF13B	0.5907473309608541
TNFRSF13C	0.5255474452554745
TNFRSF14	0.7941176470588235
TNFRSF17	1.0
TNFRSF18	0.9318181818181818
TNFRSF19	0.9411764705882353
TNFRSF1A	0.6666666666666666
TNFRSF1B	0.8333333333333334
TNFRSF21	0.9555555555555556
TNFRSF25	0.7368421052631579
TNFRSF4	0.581081081081081
TNFRSF6B	0.6129943502824858
TNFRSF8	0.8846153846153846
TNFRSF9	0.48148148148148145
TNFSF10	0.8125
TNFSF11	0.5
TNFSF12	0.5714285714285714
TNFSF12-TNFSF13;TNFSF13	1.0
TNFSF12;TNFSF12-TNFSF13	0.5634920634920635
TNFSF13	0.8571428571428571
TNFSF13B	0.75
TNFSF14	0.85
TNFSF15	0.8333333333333334
TNFSF18	1.0
TNFSF4	0.7142857142857143
TNFSF8	1.0
TNFSF9	1.0
TNIK	0.6263736263736264
TNIP1	0.9347826086956522
TNIP2	1.0
TNIP3	1.0
TNK1	0.835820895522388
TNK2	0.6745762711864407
TNKS	0.9333333333333333
TNKS1BP1	0.9655172413793104
TNKS2	0.94
TNMD	0.7058823529411765
TNN	0.9886363636363636
TNNC1	0.6260504201680672
TNNC2	1.0
TNNI1	0.0
TNNI2	0.5079365079365079
TNNI3	0.0
TNNI3;TNNI3	0.0
TNNI3K	0.46153846153846156
TNNT1	0.5706806282722513
TNNT1;TNNT1	1.0
TNNT2	0.6452648475120385
TNNT2;TNNT2	0.0
TNNT3	0.6052631578947368
TNP1	1.0
TNP2	0.875
TNPO1	0.7878787878787878
TNPO2	0.8
TNPO2;TNPO2	1.0
TNPO3	0.5831533477321814
TNR	0.7843137254901961
TNRC18	0.8181818181818182
TNRC6A	0.9166666666666666
TNRC6B	0.7
TNRC6C	0.9931506849315068
TNS1	0.8173913043478261
TNS2	0.7009966777408638
TNS3	0.8611111111111112
TNS4	1.0
TNXB	0.6367503190131859
TNXB;TNXB	1.0
TOB1	1.0
TOB2	0.8888888888888888
TOE1	0.6407185628742516
TOGARAM1	0.8148148148148148
TOGARAM2	0.9714285714285714
TOLLIP	1.0
TOLLIP-AS1	0.0
TOM1	0.8771929824561403
TOM1L1	0.9583333333333334
TOM1L2	1.0
TOMM20	1.0
TOMM20L	1.0
TOMM22	1.0
TOMM34	1.0
TOMM40	0.9166666666666666
TOMM40L	1.0
TOMM5	0.8571428571428571
TOMM6	1.0
TOMM7	1.0
TOMM70	0.7857142857142857
TONSL	0.557396449704142
TONSL-AS1	0.0
TOP1	0.5833333333333334
TOP1MT	0.691358024691358
TOP2A	0.8481012658227848
TOP2B	0.6068222621184919
TOP3A	0.5358361774744027
TOP3B	0.7948717948717948
TOP3B;TOP3B	0.0
TOPAZ1	0.9727272727272728
TOPBP1	0.9230769230769231
TOPORS	0.6298342541436464
TOR1A	0.5454545454545454
TOR1AIP1	0.6083333333333333
TOR1AIP1;TOR1AIP1	1.0
TOR1AIP2	1.0
TOR1B	0.9583333333333334
TOR2A	0.9696969696969697
TOR3A	0.9722222222222222
TOR4A	0.9318181818181818
TOX	0.9333333333333333
TOX2	1.0
TOX3	0.9736842105263158
TOX4	1.0
TP53	0.48080438756855576
TP53AIP1	1.0
TP53BP1	0.9174311926605505
TP53BP2	0.8214285714285714
TP53I13	1.0
TP53I3	0.7058823529411765
TP53INP1	1.0
TP53INP2	1.0
TP53RK	0.6153846153846154
TP53TG5	1.0
TP63	0.6375266524520256
TP73	0.7586206896551724
TPBG	0.96
TPBGL	1.0
TPCN1	0.94
TPCN2	0.9285714285714286
TPD52	1.0
TPD52L1	0.875
TPD52L2	0.9375
TPD52L3	1.0
TPGS1	0.8648648648648649
TPGS2	0.9285714285714286
TPH1	0.9259259259259259
TPH2	0.6785714285714286
TPI1	0.5833333333333334
TPI1P2	0.0
TPK1	0.6136363636363636
TPM1	0.6560402684563759
TPM1-AS	0.0
TPM1;TPM1	0.0
TPM1;TPM1-AS	1.0
TPM2	0.5083798882681564
TPM3	0.5806451612903226
TPM4	0.8421052631578947
TPMT	0.7241379310344828
TPO	0.27153558052434457
TPP1	0.4858115777525539
TPP1;TPP1	1.0
TPP2	0.5429184549356223
TPPP	0.68
TPPP2	0.9411764705882353
TPPP3	1.0
TPR	0.9137931034482759
TPRA1	0.0
TPRG1	1.0
TPRG1L	1.0
TPRKB	0.6388888888888888
TPRN	0.5830258302583026
TPRX1	0.875
TPRXL	0.0
TPSAB1	0.8260869565217391
TPSB2	0.9166666666666666
TPSD1	0.975
TPSG1	0.9411764705882353
TPST1	1.0
TPST2	1.0
TPT1	0.75
TPTE	0.75
TPTE2	1.0
TPTE2P5	0.0
TPTE2P5;SLC25A15	0.0
TPX2	0.9148936170212766
TRA2A	1.0
TRA2B	0.7142857142857143
TRABD	0.9375
TRABD2A	1.0
TRABD2B	0.9666666666666667
TRADD	1.0
TRAF1	0.8636363636363636
TRAF2	0.9032258064516129
TRAF3	0.5278810408921933
TRAF3IP1	0.6040723981900452
TRAF3IP2	0.6415094339622641
TRAF3IP3	1.0
TRAF4	1.0
TRAF5	0.9512195121951219
TRAF6	0.92
TRAF7	0.6721311475409836
TRAFD1	0.96875
TRAIP	0.5268817204301075
TRAK1	0.6372549019607843
TRAK2	0.9491525423728814
TRAM1	0.9375
TRAM1L1	0.9
TRAM2	1.0
TRANK1	0.9683257918552036
TRAP1	0.7022900763358778
TRAPPC1	1.0
TRAPPC10	0.9431818181818182
TRAPPC11	0.6017964071856288
TRAPPC11;TRAPPC11	1.0
TRAPPC12	0.6063829787234043
TRAPPC13	1.0
TRAPPC2	0.29310344827586204
TRAPPC2B	0.0
TRAPPC2L	0.7058823529411765
TRAPPC3	0.85
TRAPPC3L	1.0
TRAPPC4	0.92
TRAPPC5	0.9375
TRAPPC6A	1.0
TRAPPC6B	0.46153846153846156
TRAPPC8	0.9772727272727273
TRAPPC9	0.5016611295681063
TRARG1	1.0
TRAT1	1.0
TRDMT1	0.9655172413793104
TRDN	0.5898491083676269
TRDN;TRDN	0.5
TREH	0.7538461538461538
TREM1	0.875
TREM2	0.6159420289855072
TREML1	1.0
TREML2	0.9642857142857143
TREML4	0.8461538461538461
TRERF1	0.8620689655172413
TREX1	0.5381526104417671
TREX2	0.7272727272727273
TRH	0.6785714285714286
TRHDE	0.9318181818181818
TRHR	0.6818181818181818
TRIAP1	1.0
TRIB1	0.9285714285714286
TRIB2	1.0
TRIB3	0.9545454545454546
TRIL	1.0
TRIM10	1.0
TRIM11	0.9523809523809523
TRIM13	1.0
TRIM14	0.9705882352941176
TRIM15	1.0
TRIM16	1.0
TRIM16L	1.0
TRIM17	0.9210526315789473
TRIM2	0.5361930294906166
TRIM21	0.8695652173913043
TRIM22	0.8205128205128205
TRIM23	0.9545454545454546
TRIM24	0.9767441860465116
TRIM25	0.9230769230769231
TRIM26	1.0
TRIM27	1.0
TRIM28	0.6363636363636364
TRIM29	0.9841269841269841
TRIM2;TRIM2	1.0
TRIM3	0.9666666666666667
TRIM31	0.8947368421052632
TRIM32	0.5089722675367048
TRIM33	0.8717948717948718
TRIM35	0.9583333333333334
TRIM36	0.8823529411764706
TRIM37	0.2716627634660422
TRIM37;TRIM37	0.0
TRIM38	1.0
TRIM39	1.0
TRIM39;TRIM39-RPP21	1.0
TRIM4	0.9736842105263158
TRIM40	0.8823529411764706
TRIM41	0.9622641509433962
TRIM42	0.9672131147540983
TRIM43	1.0
TRIM43B	1.0
TRIM44	0.8518518518518519
TRIM45	1.0
TRIM46	0.95
TRIM47	0.9824561403508771
TRIM48	0.9666666666666667
TRIM49	1.0
TRIM49B	0.9545454545454546
TRIM49C	0.9666666666666667
TRIM49D1;TRIM49D2	1.0
TRIM5	0.9714285714285714
TRIM50	0.953125
TRIM51	1.0
TRIM52	1.0
TRIM54	0.7647058823529411
TRIM55	0.75
TRIM56	0.9701492537313433
TRIM58	1.0
TRIM59	1.0
TRIM59-IFT80	0.0
TRIM6	1.0
TRIM6-TRIM34	1.0
TRIM60	1.0
TRIM61	1.0
TRIM62	0.8333333333333334
TRIM63	0.7605633802816901
TRIM64	1.0
TRIM64B	1.0
TRIM64C	0.9583333333333334
TRIM65	0.9824561403508771
TRIM66	0.978021978021978
TRIM67	1.0
TRIM68	1.0
TRIM69	0.9777777777777777
TRIM6;TRIM6-TRIM34	0.6666666666666666
TRIM7	1.0
TRIM71	0.8051948051948052
TRIM72	0.9347826086956522
TRIM73;TRIM74	1.0
TRIM77	1.0
TRIM8	0.527027027027027
TRIM9	1.0
TRIML1	1.0
TRIML2	0.9310344827586207
TRIO	0.6795634920634921
TRIOBP	0.6082621082621082
TRIP10	1.0
TRIP11	0.5962837837837838
TRIP12	0.6666666666666666
TRIP13	0.5254237288135594
TRIP4	0.5185185185185185
TRIP6	1.0
TRIQK	1.0
TRIR	1.0
TRIT1	0.6847826086956522
TRMO	0.9444444444444444
TRMT1	0.6259541984732825
TRMT10A	0.6213592233009708
TRMT10B	0.9583333333333334
TRMT10C	0.7551020408163265
TRMT11	1.0
TRMT112	1.0
TRMT12	1.0
TRMT13	1.0
TRMT1L	1.0
TRMT2A	1.0
TRMT2A;RANBP1	1.0
TRMT2B	1.0
TRMT44	1.0
TRMT5	0.6137566137566137
TRMT6	1.0
TRMT61A	1.0
TRMT61B	1.0
TRMT9B	1.0
TRMU	0.35714285714285715
TRMU;TRMU	0.5
